,season,home_xGoals,home_shots,home_deep,home_ppda,home_fouls,home_total_xAssists,home_total_key_passes,home_total_xGoalsChain,away_xGoals,away_shots,away_deep,away_ppda,away_fouls,away_total_xAssists,away_total_key_passes,away_total_xGoalsChain,away_total_yellow_cards,home_redCards_binary,away_redCards_binary,home_yellowCards_cat,away_yellowCards_cat,home_shotsOnTarget_cat,away_shotsOnTarget_cat,home_corners_cat,away_corners_cat,home_total_blocked_shots_cat,away_total_blocked_shots_cat,home_total_saved_shots_cat,away_total_saved_shots_cat,time_category,away_rolling_xchain,home_discipline_score_avg,away_discipline_score_avg,gameresult,split
5320,2014,0.742352,19.0,0.0,8.2917,17.0,0.623250491917133,14.0,1.3286575786769392,1.1,10.0,5.0,7.7727,16.0,0.8593061864376068,7.0,3.6783678438514467,1,False,False,3.0,1.0,9.0,5.0,10.0,7.0,6.0,3.0,7.0,2.0,1.0,1.849469281360507,-17.583331240079612,-18.58333112103201,0,0.0
1367,2015,1.11886,9.0,5.0,5.68,11.0,0.9784943647682669,5.0,3.116126686334611,0.264158,8.0,4.0,9.6875,22.0,0.2543971212580796,7.0,0.8716042805463076,5,False,False,3.0,5.0,4.0,5.0,6.0,7.0,0.0,0.0,1.0,1.0,1.0,1.255579305440187,-18.333323148153806,-19.11110049383306,0,0.0
11037,2020,0.263739,6.0,2.0,20.3,14.0,0.2316516367718575,5.0,0.9063607184216372,0.892456,14.0,13.0,13.0833,6.0,0.7768052779138082,10.0,3.2287805005908004,0,False,False,2.0,0.0,4.0,9.0,5.0,2.0,1.0,1.0,1.0,6.0,2.0,3.175018719770014,-19.39986998837719,-18.846146597635926,1,0.0
1251,2016,1.81984,17.0,3.0,5.4,3.0,0.9713960904628041,14.0,2.936996906995775,1.07885,12.0,5.0,13.0286,20.0,1.0294076194986703,10.0,3.2843090631067757,3,False,False,0.0,3.0,10.0,6.0,10.0,5.0,4.0,4.0,7.0,3.0,0.0,5.358700649626554,-20.224804466981734,-25.499984062509963,2,0.0
1921,2015,2.57283,11.0,6.0,9.7083,12.0,2.02354545518756,9.0,4.270006250590086,0.578896,11.0,1.0,10.7037,18.0,0.1672783493995667,8.0,0.6805029679089789,2,False,False,3.0,2.0,6.0,6.0,6.0,7.0,0.0,0.0,1.0,3.0,1.0,2.733012375980617,-22.665782874201565,-23.594933722160288,2,0.0
5351,2014,1.3235,13.0,2.0,10.0,13.0,1.3063521068543194,12.0,5.2820779904723185,0.813343,10.0,3.0,7.9259,15.0,0.7694537071511146,8.0,1.3908666670322416,2,False,False,2.0,2.0,5.0,4.0,9.0,8.0,5.0,2.0,3.0,2.0,1.0,2.8641063835471865,-15.583320347233045,-17.333318888900926,1,0.0
4650,2014,0.80457,8.0,5.0,10.9167,21.0,0.6938768364489073,5.0,4.095601737499236,0.848507,16.0,4.0,7.6923,21.0,0.4750651735812428,12.0,1.570023678243161,1,False,False,1.0,1.0,5.0,7.0,0.0,8.0,1.0,4.0,1.0,4.0,0.0,2.369653461314737,-15.567601735937279,-17.88235031141907,2,0.0
9034,2018,1.52147,14.0,4.0,7.9231,13.0,1.3297266680747275,11.0,4.652234546840191,0.83608,10.0,3.0,9.04,11.0,0.2264134865254163,6.0,0.44902652502059953,3,False,False,2.0,3.0,6.0,5.0,6.0,12.0,2.0,3.0,3.0,2.0,0.0,6.388389109075069,-21.24999734375033,-23.74999703125037,1,0.0
8551,2018,2.35914,20.0,10.0,6.5526,11.0,0.5805419553071259,10.0,2.760144693776965,2.15866,15.0,3.0,8.64,13.0,1.387296736240387,11.0,4.089354138821363,3,False,False,3.0,3.0,9.0,7.0,7.0,2.0,5.0,2.0,6.0,4.0,0.0,9.733553750626744,-15.777771934158544,-15.148142537724986,1,0.0
12432,2020,1.34583,15.0,8.0,6.6047,14.0,1.087496813386679,10.0,4.51233562640846,0.804147,4.0,5.0,14.0,10.0,0.762082636356353,3.0,0.6418739110231398,2,False,False,0.0,2.0,7.0,5.0,11.0,6.0,2.0,0.0,3.0,2.0,0.0,1.3534712051972742,-19.290905583471712,-22.410710283801734,2,0.0
9112,2018,3.31397,16.0,5.0,7.64,10.0,2.266789283603426,14.0,10.850341066718109,0.227017,7.0,3.0,12.68,11.0,0.1495013609528541,5.0,0.4024036014452572,1,False,False,3.0,1.0,10.0,4.0,7.0,7.0,2.0,0.0,4.0,2.0,1.0,2.907521421089769,-24.50510591878882,-24.10525998615,2,0.0
2582,2016,1.64142,16.0,12.0,5.6552,10.0,1.4155142987146976,12.0,6.227490745484828,0.199768,3.0,2.0,15.7143,14.0,0.0,0.0,0.0,3,False,False,1.0,3.0,10.0,0.0,12.0,1.0,3.0,1.0,6.0,0.0,1.0,1.5881466116756204,-22.86193703374293,-24.562484648447096,2,0.0
5287,2014,1.38049,15.0,1.0,7.8571,13.0,1.257114687934518,12.0,3.6371494252234706,0.630169,14.0,4.0,17.5,7.0,0.5186148192733527,12.0,2.246608790941537,1,False,False,1.0,1.0,9.0,5.0,4.0,1.0,8.0,4.0,6.0,3.0,1.0,3.9117282859981066,-14.804775405375986,-16.0559987155201,1,0.0
70,2015,1.99083,21.0,3.0,4.2,14.0,1.005558812990784,12.0,1.6351233869791026,0.255528,7.0,1.0,10.5238,13.0,0.12376704160124061,4.0,0.3698972966521978,3,False,False,3.0,3.0,10.0,4.0,11.0,6.0,6.0,2.0,6.0,2.0,0.0,3.040506606921553,-19.61940107674641,-18.444441882716404,2,0.0
5284,2014,0.746701,13.0,4.0,4.475,19.0,0.6503005959093577,9.0,3.673406152985991,0.135585,6.0,2.0,9.04,10.0,0.1178683885373176,5.0,0.41095671802759187,1,False,False,2.0,1.0,7.0,0.0,12.0,6.0,4.0,1.0,4.0,0.0,1.0,3.672232273593546,-14.808171521623255,-15.90163804084934,1,0.0
11496,2020,1.15245,10.0,3.0,7.8519,12.0,1.1253198608756063,9.0,4.406496524810791,2.98435,15.0,9.0,8.9655,13.0,2.298839133232833,11.0,6.704536583274609,0,False,True,2.0,2.0,5.0,7.0,6.0,9.0,1.0,4.0,3.0,3.0,1.0,5.019371548667552,-21.429319394898776,-21.02856542040988,0,0.0
1362,2015,2.22577,18.0,11.0,7.3429,19.0,2.206039546057586,17.0,7.094880008138713,2.51546,18.0,4.824997960349188,7.7917,4.0,2.4211663007736206,16.0,9.423170231282713,2,False,False,2.0,2.0,7.0,9.0,8.0,2.0,5.0,3.0,1.0,6.0,1.0,0.0,-12.999935000324998,-18.4999075004625,2,0.0
6098,2017,1.05134,10.0,2.0,8.5263,12.0,0.2589581338688726,6.0,3.0908310227096076,2.88094,17.0,7.0,10.0571,19.0,1.12605719268322,13.0,4.486931385472413,2,False,True,1.0,4.0,8.0,7.0,5.0,12.0,1.0,4.0,4.0,4.0,0.0,3.8607603367418024,-17.31632476364033,-17.928569599125552,2,0.0
11729,2020,0.726659,9.0,2.0,8.931,11.0,0.665581525303423,7.0,0.41007353365421284,1.56968,20.0,10.0,6.9268,14.0,0.7171938233077526,17.0,2.29022828862071,2,False,False,2.0,2.0,4.0,10.0,6.0,7.0,3.0,9.0,1.0,8.0,1.0,3.8189847599714994,-18.993983339998792,-20.768112932157546,1,0.0
1835,2015,0.970684,24.0,6.0,6.5909,16.0,0.6988195832818753,18.0,2.0668324138969187,2.98213,13.0,7.0,7.9091,15.0,1.8521928526461124,8.0,6.244170527905225,3,False,False,3.0,3.0,6.0,10.0,4.0,7.0,6.0,3.0,4.0,8.0,0.0,3.587900046631694,-17.510634572205408,-19.702123467633303,0,0.0
1083,2015,1.4381606323040954,24.0,6.142375331245483,7.7619,4.0,0.9985788151419758,16.0,25.547933220863356,0.133013,3.0,0.0,36.4444,3.0,0.1330131962895393,3.0,0.33357093110680547,0,False,True,0.0,0.0,3.0,4.0,4.0,1.0,4.0,0.0,7.0,1.0,1.0,2.5924666188657293,-24.666115627318728,-28.185174746231574,2,0.0
3295,2016,1.51524,16.0,6.0,8.6667,15.0,1.3365040048956875,12.0,2.047470377758145,0.291369,8.0,0.0,8.1667,17.0,0.1022374648600816,5.0,0.4787061652168631,3,False,False,4.0,3.0,4.0,6.0,7.0,9.0,7.0,3.0,1.0,4.0,2.0,3.2682108784094446,-23.748698341767746,-24.860462225527648,1,0.0
7411,2018,1.88741,15.0,9.0,10.0556,6.0,1.8874147702008484,15.0,5.731486696749919,0.454547,7.0,4.0,19.7407,13.0,0.401516020298004,5.0,1.934891670942306,1,False,False,0.0,1.0,8.0,4.0,7.0,5.0,4.0,3.0,4.0,1.0,0.0,3.2028306189924485,-22.19980404649885,-22.999992580647554,2,0.0
588,2015,1.1988,15.0,7.0,8.2609,15.0,1.0826046373695137,12.0,2.587460570037365,0.298595,8.0,3.0,17.1765,10.0,0.269198857247829,6.0,0.62231021001935,3,False,False,3.0,3.0,7.0,4.0,10.0,8.0,9.0,1.0,6.0,2.0,1.0,1.755799378454686,-22.915323933971404,-23.73076466716064,2,0.0
7862,2018,1.20076,16.0,5.0,8.3478,9.0,0.8392189666628839,11.0,2.7567045018076906,0.220152,6.0,3.0,18.55,9.0,0.1904527284204959,4.0,0.4594126679003238,3,False,True,1.0,3.0,10.0,1.0,8.0,1.0,3.0,0.0,5.0,1.0,0.0,5.52804931215942,-17.73437222900434,-18.234372150879352,2,0.0
11549,2020,0.862855,16.0,10.0,9.1538,13.0,0.8472576588392259,15.0,4.423148447647691,0.0596554,4.0,1.0,15.7143,12.0,0.0284305242821574,2.0,0.1389190554618835,3,False,False,0.0,3.0,9.0,1.0,9.0,1.0,5.0,2.0,5.0,1.0,0.0,1.0456607705913492,-19.049990475004762,-20.99999000000476,2,0.0
9512,2019,0.457129,11.0,3.0,15.0,14.0,0.3553946344181891,8.0,1.8640502523630844,1.03621,11.0,5.0,7.0625,9.0,0.6317423712462192,9.0,2.271878927946092,1,False,False,1.0,1.0,7.0,4.0,6.0,11.0,0.0,3.0,4.0,3.0,1.0,3.6457888063043358,-23.261382431427705,-26.051275371467852,2,0.0
8523,2018,0.949097,10.0,3.0,17.9333,11.0,0.7184760039672258,5.0,3.4744565514847645,0.998569,10.0,4.0,11.9474,13.0,0.9985690414905546,11.0,3.8107994440942985,3,False,False,2.0,3.0,5.0,4.0,11.0,9.0,4.0,4.0,2.0,1.0,2.0,4.177070540934802,-20.67347252966306,-24.83962029814903,1,0.0
12387,2020,0.484542,8.0,5.0,8.5556,16.0,0.4353320412337781,7.0,1.5112551432102923,0.937369,10.0,7.0,12.6154,17.0,0.8866106625646346,9.0,2.4231857080012564,3,False,False,3.0,3.0,0.0,4.0,11.0,5.0,4.0,2.0,0.0,1.0,2.0,4.956894117221236,-17.98423476266747,-20.31867908585944,0,0.0
4036,2014,1.59749,16.0,7.0,7.7419,12.0,1.4179796855896711,12.0,2.8990931957960124,1.56633,14.0,3.0,6.1429,21.0,1.0797890881076455,11.0,4.354702580720192,6,False,False,2.0,5.0,8.0,7.0,12.0,8.0,4.0,4.0,6.0,4.0,0.0,2.432233333960176,-16.236839968836847,-17.184208265235753,1,0.0
1252,2016,1.88815,13.0,3.0,8.72,11.0,1.0802594982087614,7.0,3.888296425342559,1.11067,12.0,7.0,6.65,16.0,1.0389013215899467,10.0,2.2300217002630234,3,False,False,3.0,3.0,11.0,8.0,10.0,6.0,2.0,2.0,7.0,5.0,1.0,3.452462559752166,-22.092744742582322,-24.142848520411242,2,0.0
6434,2017,3.14327,18.0,7.0,8.8421,14.0,1.3184581752866502,12.0,6.217212408781048,1.18009,16.0,7.0,10.56,16.0,0.2569679282605648,5.0,1.1148626562207935,2,False,False,2.0,2.0,8.0,6.0,9.0,7.0,6.0,4.0,5.0,3.0,0.0,2.8344261769205326,-19.269010488448185,-19.511902439059234,2,0.0
3808,2014,1.13586,8.0,4.0,30.3333,6.0,1.0747517915442588,7.0,7.235331326723099,1.1226,14.0,11.0,11.6316,13.0,1.063026810996234,12.0,5.032882753759621,0,False,False,1.0,0.0,5.0,5.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,-16.999830001699983,-12.999870001299985,1,0.0
4212,2014,3.19476,16.0,5.0,8.7241,16.0,1.9944806806743147,11.0,9.7190373390913,0.984483,11.0,2.0,16.64,17.0,0.7978673651814464,8.0,0.6337863020598886,3,False,True,3.0,3.0,9.0,4.0,10.0,1.0,1.0,4.0,2.0,2.0,0.0,1.5754938330501318,-15.157886759006969,-17.999990526320776,2,0.0
3080,2016,2.02155,15.0,10.0,7.2222,11.0,1.2171879038214675,10.0,3.3815362658351673,0.522735,14.0,11.0,5.975,16.0,0.3855478307232263,9.0,1.3539618626236911,0,False,False,1.0,0.0,7.0,5.0,10.0,6.0,6.0,4.0,3.0,3.0,0.0,2.356070085987448,-20.999973750032815,-23.49997062503672,2,0.0
9213,2019,2.23324,19.0,11.0,5.7188,15.0,1.3887792583554985,12.0,5.224737184122205,0.459112,8.0,3.0,10.0526,15.0,0.3586699627339835,6.0,0.9903394505381574,2,False,False,2.0,2.0,2.0,6.0,3.0,5.0,4.0,1.0,8.0,4.0,2.0,1.6370298035442836,-15.857131530620336,-19.24998796875752,2,0.0
1084,2015,0.722775,16.0,11.0,10.1613,14.0,0.6884678080677986,15.0,2.9553890079259886,0.870611,18.0,13.0,12.5455,11.0,0.6592717133462428,13.0,3.07547273579985,2,False,False,1.0,2.0,5.0,1.0,6.0,1.0,5.0,6.0,2.0,1.0,1.0,2.7408337216824292,-24.228146466208493,-28.08570626122678,2,0.0
12232,2020,1.35492,6.0,0.0,28.3077,11.0,0.6425044164061547,3.0,0.33522386848926533,2.51476,13.0,12.0,6.5,12.0,1.1873741596937177,10.0,7.153032891452318,1,False,False,0.0,1.0,5.0,5.0,1.0,11.0,1.0,4.0,2.0,1.0,0.0,0.0,-27.79839786788685,-28.999855000724995,0,0.0
10453,2019,0.63802,15.0,6.0,5.1304,18.0,0.6252681473270068,14.0,2.632166400551796,0.0631697,3.0,2.0,6.5455,23.0,0.0140936756506562,1.0,0.08452710043638931,6,False,False,2.0,5.0,5.0,1.0,8.0,8.0,3.0,0.0,3.0,1.0,1.0,1.702976405620575,-19.44603381766978,-23.833325388891538,1,0.0
882,2016,0.753743,8.0,3.0,10.7778,16.0,0.7023888099938628,6.0,2.0560972467064857,2.50145,20.0,10.0,5.0741,9.0,2.3667169250547895,16.0,10.897336237132548,4,False,False,3.0,4.0,6.0,8.0,8.0,10.0,2.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0,0.0
6082,2017,1.06833,14.0,3.0,22.2857,4.0,0.9849978331476443,12.0,3.3385802786797285,2.23408,17.0,4.824997960349188,9.6176,6.0,2.100074091926217,13.0,11.14290235005319,0,False,False,1.0,0.0,6.0,7.0,7.0,8.0,5.0,5.0,6.0,3.0,1.0,2.625145252421498,-20.7999896000052,-20.7999896000052,0,0.0
5986,2017,0.677196,14.0,11.0,17.6154,9.0,0.4667443074285988,10.0,1.5880166832357634,1.14946,12.0,5.0,14.5,11.0,1.072451189160347,9.0,2.7685710247606043,0,True,False,1.0,0.0,7.0,6.0,9.0,7.0,4.0,4.0,5.0,3.0,0.0,5.185898238047955,-19.041658732642194,-18.416658993058753,0,0.0
5395,2014,0.780099,10.0,4.0,6.9063,12.597073719752391,0.7660222072154286,9.0,2.0263866446912284,1.13587,11.0,2.0,6.32,19.0,1.1358693474903703,12.0,3.442590299993754,3,False,False,1.0,3.0,7.0,6.0,6.0,6.0,1.0,2.0,4.0,4.0,1.0,1.8237424539402127,-19.08331743056881,-19.749983541680383,2,0.0
6958,2017,1.86165,14.0,2.0,10.625,12.0,1.8736909572035074,10.0,7.048693221062427,0.566048,15.0,3.0,9.45,14.0,0.4177469015121458,10.0,1.3693364057689899,2,False,False,1.0,2.0,8.0,5.0,5.0,10.0,2.0,2.0,4.0,3.0,0.0,3.027496922761202,-20.638883155865788,-22.138882739199236,2,0.0
3771,2014,0.992526,18.0,6.142375331245483,6.15,9.0,0.7506850231438876,13.0,3.139081403613091,1.13348,7.0,1.0,28.25,8.0,0.5172495935112242,3.0,4.748919486999508,4,False,False,2.0,4.0,7.0,5.0,4.0,1.0,8.0,1.0,4.0,2.0,0.0,4.080154601670801,-15.675671439007719,-17.108103484296354,1,0.0
1424,2015,0.780105,8.0,2.0,4.75,17.0,0.7354568652808668,6.0,3.002756021916867,0.629441,5.0,5.0,4.4444,25.0,0.6127957701683048,4.0,2.280698917806149,6,False,False,2.0,5.0,4.0,1.0,7.0,8.0,1.0,2.0,0.0,0.0,0.0,2.6901178967207664,-23.357811582674646,-23.894730554018274,2,0.0
3772,2014,1.03037,12.0,5.0,9.6364,13.0,0.9387062285095453,9.0,1.8820384982973337,0.963892,16.0,10.0,6.4444,16.0,0.7915404401719577,14.0,3.0451072538271546,2,False,False,2.0,2.0,5.0,7.0,6.0,7.0,3.0,3.0,3.0,4.0,0.0,5.000882005132732,-15.499995921053703,-17.05262709141392,0,0.0
284,2015,0.833931,14.0,4.0,7.5938,13.0,0.7591831143945454,12.0,3.7981001958251,1.26853,16.0,9.0,6.3143,8.0,1.146160705015064,14.0,3.215876067057253,3,False,False,1.0,3.0,5.0,7.0,8.0,7.0,6.0,7.0,2.0,3.0,1.0,0.8617239767685536,-22.854275273745625,-24.872722750414045,0,0.0
6032,2017,1.00845,23.0,8.0,9.7308,17.0,0.66664581745863,16.0,2.7492005154490484,2.00292,11.0,6.0,14.1818,11.0,1.356817066669465,9.0,3.768751580268147,0,False,False,2.0,0.0,7.0,9.0,10.0,7.0,8.0,4.0,5.0,5.0,0.0,1.9658322338014838,-24.265669015186603,-22.94285386530659,0,0.0
4030,2014,0.809743,9.0,4.0,11.0,14.0,0.8097430579364302,9.0,2.641648309305311,2.29649,11.029794712037702,13.0,7.5,6.0,1.809935294091702,8.173527295979538,6.07244474347681,1,False,False,3.0,1.0,5.0,8.0,8.0,2.0,2.0,9.0,2.0,5.0,0.0,4.6672696631401775,-13.730763949706173,-17.692300887576582,1,0.0
5535,2017,0.507341,7.0,5.0,15.7857,6.0,0.2831360902637235,5.0,0.7487108856439583,1.37001,17.0,11.0,14.625,8.0,0.5009139291942124,8.0,3.266825214028359,1,False,False,2.0,1.0,5.0,7.0,5.0,11.0,2.0,5.0,4.0,5.0,0.0,4.190196539461615,-19.18980837637549,-20.64646256096338,2,0.0
12154,2020,2.00707,20.0,11.0,12.8846,16.0,1.478666171431542,16.0,4.747433863580227,0.657277,5.0,2.0,11.5652,15.0,0.6572768129408357,5.0,0.7710790373384948,3,False,False,2.0,3.0,8.0,1.0,12.0,9.0,6.0,1.0,4.0,0.0,0.0,3.4850516062229877,-16.42622681537265,-16.790319872529054,2,0.0
7372,2018,1.97143,11.0,4.0,15.05,9.0,1.1228176392614837,8.0,3.3215901181101812,0.385841,10.0,11.0,13.0,12.0,0.2974873213097454,8.0,1.8143482431769375,4,False,False,3.0,4.0,7.0,4.0,6.0,6.0,2.0,4.0,3.0,1.0,1.0,4.026210772432387,-25.49999203125249,-24.718742275393037,2,0.0
6206,2017,2.39348,11.0,6.0,16.3158,15.0,1.8191672973334785,10.0,6.504709476605062,1.32315,14.0,3.0,8.6,8.0,0.4054256826639181,8.0,1.9262088686227803,1,False,False,3.0,1.0,9.0,8.0,7.0,9.0,1.0,2.0,3.0,5.0,2.0,3.4274140231311314,-20.157301105921224,-20.573031396288606,2,0.0
12479,2020,1.13297,10.0,6.0,21.75,12.0,0.3312834557145831,6.0,2.019166247919202,1.37393,12.0,8.0,10.8636,8.0,1.0299812965095039,10.0,5.992227427661424,3,False,False,2.0,3.0,8.0,8.0,9.0,9.0,1.0,1.0,4.0,6.0,1.0,1.6865488912910223,-17.62497796877754,-22.55553049385501,2,0.0
5196,2014,3.27913,14.0,4.0,7.0323,14.0,0.9985788151419758,12.0,8.605671674013145,1.43438,14.0,2.0,3.7727,15.0,1.2769639492034912,9.0,3.0860810726881036,1,False,False,1.0,1.0,9.0,7.0,5.0,8.0,2.0,2.0,4.0,4.0,1.0,6.2956638788804415,-14.0725878633579,-17.909082768598743,2,0.0
8288,2018,1.37725,13.0,8.0,5.52,9.0,0.7382087931036945,9.0,1.1972676217555995,0.683864,6.0,1.0,11.2143,18.0,0.6323249340057374,4.0,2.4095597974956036,1,True,False,3.0,1.0,9.0,8.0,4.0,5.0,2.0,0.0,7.0,4.0,1.0,2.4732532527297733,-21.076669355521354,-24.95890069056155,0,0.0
1090,2015,1.7755,9.0,5.0,39.0,7.0,1.7582507953047757,8.0,5.923393525183196,1.32762,17.0,10.0,7.1176,10.0,1.3096436439082029,16.0,5.002679940313101,1,True,False,1.0,1.0,8.0,9.0,1.0,6.0,1.0,2.0,3.0,7.0,1.0,4.679245976731182,-23.211252624735298,-26.461533372782043,2,0.0
8938,2018,2.16724,11.0,5.0,9.8788,15.0,1.4778796695172762,8.0,6.728749427944421,1.56494,9.0,2.0,7.9063,12.0,0.6529676262289291,6.0,1.0350838191807268,0,False,False,2.0,0.0,7.0,6.0,5.0,7.0,3.0,2.0,3.0,4.0,1.0,7.744028200954199,-16.564098316897866,-19.230764299804026,2,0.0
11288,2020,1.02408,4.0,4.0,25.2143,7.0,1.024076521396637,4.0,4.098559264093636,1.17188,15.0,7.0,6.8387,13.0,0.5373083744198078,11.0,2.5443096980452546,3,False,False,3.0,3.0,6.0,6.0,1.0,12.0,0.0,6.0,1.0,2.0,2.0,2.0541619468480348,-26.666648888900742,-23.199984533343645,2,0.0
9637,2019,1.19357,11.0,3.0,4.1818,14.0,0.227434560656548,6.0,2.38978985697031,0.326909,6.0,1.0,10.2857,23.0,0.2090044654905795,4.0,0.35597969219088527,4,False,True,2.0,5.0,7.0,4.0,8.0,1.0,4.0,1.0,4.0,1.0,1.0,2.2920982260256997,-18.47058461361086,-21.81131663937422,1,0.0
8609,2018,2.6,18.0,10.0,15.25,11.0,2.506814135238527,15.0,7.807098031044008,1.64974,8.0,2.0,7.36,10.0,0.889446049928665,6.0,0.9239325104281314,2,False,False,4.0,2.0,11.0,6.0,11.0,6.0,4.0,2.0,7.0,2.0,0.0,1.829461196064949,-24.249271492815453,-23.402594363299432,1,0.0
3390,2016,0.726489,21.0,6.0,12.2857,9.0,0.43950041942298457,15.0,1.8898333366960292,2.25028,17.0,6.0,14.5238,13.0,2.1345861591398707,15.0,14.687092423439033,2,False,False,2.0,2.0,7.0,10.0,8.0,5.0,5.0,1.0,5.0,5.0,2.0,4.1619345970451835,-19.562609352769684,-23.118640149383026,0,0.0
1395,2015,2.86431,14.0,8.0,9.6944,18.0,0.9985788151419758,12.0,10.719634801149374,0.443316,16.0,4.0,7.4828,15.0,0.3303732201457023,12.0,1.3656502645462758,1,False,True,2.0,1.0,9.0,5.0,8.0,1.0,2.0,5.0,3.0,3.0,1.0,1.3047338135540483,-16.170256000636755,-16.185179190674376,2,0.0
2495,2016,1.46034,14.0,3.0,11.4583,10.0,1.2973309587687254,12.0,2.2329054605215783,1.3508,9.0,4.824997960349188,6.0741,10.0,0.4566906746476895,6.0,2.0306913759559393,1,True,False,1.0,1.0,6.0,5.0,11.0,6.0,5.0,2.0,2.0,0.0,1.0,3.6150544464588172,-20.64270183978997,-22.99999824427494,2,0.0
58,2015,1.83663,15.0,7.0,17.45,6.0,1.5128638036549098,12.0,7.467827521264543,1.65119,10.0,4.0,12.2353,13.0,0.5087943822145458,4.0,3.7673305273056,0,False,False,2.0,0.0,10.0,5.0,8.0,8.0,1.0,2.0,6.0,0.0,1.0,3.9085399355739363,-17.20588066609013,-18.774507963283533,0,0.0
11062,2020,1.9617,25.0,11.0,6.8846,9.0,1.5785465240478507,16.0,7.393702458590272,0.710778,9.0,4.0,15.6,8.0,0.6042159898206599,6.0,2.0114812403917326,0,False,True,3.0,0.0,6.0,4.0,8.0,6.0,5.0,1.0,4.0,2.0,0.0,0.0,-18.421291860091117,0.0,1,0.0
2688,2016,2.34997,17.0,11.0,11.0,5.0,1.4981493800878525,13.0,3.625713340938093,1.01083,12.0,4.0,5.3947,14.0,0.8965391833335158,8.0,2.3679984100162996,1,False,False,0.0,1.0,8.0,5.0,2.0,11.0,6.0,3.0,3.0,3.0,0.0,1.3507874872535468,-19.956604868803357,-25.553842222485812,2,0.0
9732,2019,0.68297,14.0,5.0,8.8108,11.0,0.43480056524276767,9.0,1.6882429122924818,2.74949,17.0,7.0,8.2857,15.0,2.0187924131751056,11.0,7.288072004914286,2,False,False,2.0,2.0,6.0,9.0,7.0,6.0,4.0,6.0,3.0,2.0,0.0,3.3874240685254313,-18.63635940082741,-21.249995572917587,0,0.0
892,2016,0.437207,9.0,4.0,9.5769,14.0,0.2995623294264078,7.0,0.9767017904669042,1.89478,13.0,5.0,10.7931,15.0,1.5227603092789663,11.0,5.746288262307646,4,False,False,1.0,4.0,5.0,6.0,8.0,7.0,1.0,4.0,3.0,2.0,1.0,3.457457359787076,-24.039799572472475,-28.755549165433518,0,0.0
3102,2016,0.810684,8.0,5.0,5.6429,15.0,0.7805760595947491,6.0,2.5713279191404568,0.523057,13.0,7.0,8.76,20.0,0.4327322542667392,10.0,0.8828776367008679,2,False,False,2.0,2.0,4.0,6.0,1.0,6.0,1.0,4.0,1.0,4.0,0.0,1.312832558900118,-24.874992226564927,-26.312491777346317,2,0.0
8296,2018,1.44111,21.0,11.0,9.3636,12.0,1.3553436286747451,19.0,5.249100148677826,0.236317,7.0,2.0,10.8095,10.0,0.1132717560976744,3.0,0.8533476740121844,2,False,True,2.0,4.0,1.0,1.0,2.0,5.0,5.0,2.0,1.0,1.0,0.0,3.126848416030409,-21.41423756585023,-23.087299754976208,1,0.0
7328,2018,1.7852,17.0,8.0,5.0303,16.0,1.611240173690021,14.0,5.038704087957741,1.17924,13.0,10.0,17.7222,13.0,1.1199760772287837,11.0,2.9082765020430092,3,False,False,1.0,3.0,2.0,7.0,2.0,5.0,5.0,3.0,8.0,4.0,0.0,2.572949201613664,-23.805534583862844,-26.749996066177047,2,0.0
2027,2015,0.601554,5.0,2.0,16.2857,9.0,0.506392873823643,3.0,1.6447322564199576,0.660476,13.0,3.0,7.1944,16.0,0.485112009570003,8.0,1.1964093530550604,2,False,False,2.0,2.0,0.0,6.0,7.0,11.0,1.0,2.0,0.0,3.0,1.0,4.5285668943077315,-17.885042219032794,-20.69148716048009,0,0.0
11255,2020,1.70128,15.0,12.0,9.8696,12.0,1.7012780550867315,15.0,7.449713200330731,0.463737,7.0,6.0,19.9375,2.0,0.3598755188286307,5.0,1.7127830311656,0,False,False,4.0,0.0,6.0,0.0,9.0,6.0,7.0,4.0,4.0,0.0,1.0,1.3287494208663702,-27.86567266280236,-25.399983066677954,2,0.0
9118,2018,1.9512,19.0,10.0,16.0,4.0,1.843363852240145,16.0,6.833162710070614,2.31775,21.0,11.0,8.75,11.0,1.7723598163574936,16.0,8.456209611147647,2,False,False,1.0,2.0,7.0,10.0,8.0,12.0,3.0,8.0,3.0,3.0,1.0,2.7074745085090415,-24.541317676412596,-24.085362916419154,0,0.0
11846,2020,1.94572,15.0,8.0,12.5882,10.0,1.1772028021514414,12.0,4.649318389594553,1.87397,16.0,10.0,20.4118,8.0,1.8205197490751743,15.0,8.43025750294327,0,False,False,1.0,0.0,11.0,7.0,2.0,7.0,2.0,5.0,5.0,4.0,0.0,3.0794962838292124,-21.666642592619343,-20.3999796000204,2,0.0
3941,2014,1.07209,15.0,3.0,5.4074,6.0,1.002638321369886,13.0,3.0748570710420626,0.616109,11.0,4.0,12.8846,14.0,0.5039015272632245,8.0,0.35805058758705827,2,False,False,1.0,2.0,4.0,4.0,9.0,10.0,7.0,5.0,0.0,1.0,0.0,3.331283845752477,-15.124981093773634,-17.999977500028127,2,0.0
