,season,home_xGoals,home_shots,home_deep,home_ppda,home_fouls,home_total_xAssists,home_total_key_passes,home_total_xGoalsChain,away_xGoals,away_shots,away_deep,away_ppda,away_fouls,away_total_xAssists,away_total_key_passes,away_total_xGoalsChain,away_total_yellow_cards,home_redCards_binary,away_redCards_binary,home_yellowCards_cat,away_yellowCards_cat,home_shotsOnTarget_cat,away_shotsOnTarget_cat,home_corners_cat,away_corners_cat,home_total_blocked_shots_cat,away_total_blocked_shots_cat,home_total_saved_shots_cat,away_total_saved_shots_cat,time_category,away_rolling_xchain,home_discipline_score_avg,away_discipline_score_avg,gameresult
4710,2014,0.722885,14.0,9.0,6.2963,11.0,0.6042667850852014,11.0,1.9531965535134075,1.2983,11.0,4.0,26.0,11.0,0.6690367609262472,9.0,2.6494720075279488,2,False,False,1,2,5,5,7,4,4,4,5,2,After Noon,3.271848584525286,-17.106664385778082,-18.319997557333657,0
4711,2014,1.14049,13.0,5.0,3.8286,16.0,0.9999326504766934,9.0,3.646936777979137,2.37004,15.0,2.0,9.8286,16.0,0.8416992668062452,11.0,4.095032533630729,0,False,False,0,0,4,7,8,3,0,1,4,4,After Noon,0.0,0.0,0.0,0
4712,2014,2.53036,21.0,8.0,3.9565,11.0,2.0469581075012697,16.0,8.06019895337522,0.712547,3.0,3.0,9.375,20.0,0.0555173642933369,1.0,0.584644556045532,1,False,False,0,1,7,1,5,6,8,1,3,0,After Noon,0.0,-12.999870001299985,-12.999870001299985,2
4713,2014,1.00484,14.0,4.0,4.9714,19.0,0.8910098280757668,10.0,3.187032360583543,1.59633,8.0,2.0,12.75,11.0,1.10210078023374,5.0,5.4415048807859385,1,False,False,3,1,11+,4,4,3,2,4,8+,1,After Noon,0.0,-11.499942500287498,-14.999925000374997,1
4022,2014,0.891768,16.0,6.142375331245483,3.4667,14.0,0.7796050272881988,14.0,3.105481568723918,0.299792,7.0,4.0,27.1667,5.0,0.2997918380424379,7.0,0.8250777292996643,1,False,False,2,1,2,2,11,4,9+,1,2,1,After Noon,0.0,-12.333292222359258,-13.999953333488888,0
4023,2014,1.69776,18.0,10.0,4.5556,12.0,0.6228958107531066,11.0,3.1850699950009598,1.66056,12.0,3.0,9.76,19.0,0.8126207441091527,9.0,3.0440301038324846,3,False,False,1,3,4,7,11,4,4,1,1,4,After Noon,0.0,-13.499966250084377,-15.499961250096876,1
4024,2014,1.27277,18.0,7.0,12.3846,8.0,1.1725635444745426,16.0,2.5542116072028893,0.964343,16.0,7.0,7.9048,9.0,0.8620683457702397,12.0,5.365067206323146,2,False,False,1,2,5,6,4,6,7,5,3,6,After Noon,2.9418164234608413,-13.999972000056001,-14.999970000060001,2
4025,2014,2.02641,15.0,5.0,13.0,10.0,1.7995415357872793,10.0,10.731793376617118,0.696665,16.0,5.0,15.4643,8.0,0.5357710388489065,11.0,1.3235236918553719,2,False,False,1,2,8,2,0,7,1,7,4,2,After Noon,3.1233060199767344,-14.33330944448426,-15.666640555599075,2
4026,2014,0.635223,4.0,0.0,27.6667,11.0,0.0894362553954125,2.0,0.0250048562884331,1.57513,18.0,11.0,7.0769,13.0,0.7067220946773878,14.0,2.6219497844576853,1,False,False,2,1,2,8,2,9,1,7,1,4,After Noon,3.1119753245264286,-13.85712306125277,-14.57140775513178,0
5468,2014,1.74105,13.0,7.0,8.6154,11.0,1.6540797688066975,11.0,8.619833491742613,0.209403,4.0,2.0,15.6667,18.0,0.1771060694009071,4.0,0.7826561871916071,3,False,False,1,3,2,2,7,2,5,0,1,1,After Noon,2.6987363073974846,-13.87498265627168,-15.249980937523828,1
4401,2014,0.502227,7.0,1.0,9.6486,13.0,0.15627780277281988,6.0,0.6994773866608736,2.37394,21.0,12.0,3.8276,14.0,1.6447824724018578,17.0,5.857838049530983,1,False,False,2,1,2,3,4,11,1,7,2,2,After Noon,2.723980851843953,-13.99998444446173,-14.999983333351853,0
4027,2014,1.4491,16.0,11.0,6.1852,7.0,1.3605043627321707,14.0,4.738994341343641,2.02665,12.0,7.0,10.5862,16.0,1.944082692265511,11.0,8.313748002052305,3,False,False,1,3,6,8,8,2,6,3,3,3,After Noon,2.5457869041711088,-13.7999862000138,-14.8999851000149,0
4714,2014,1.30795,8.0,1.0,17.6957,15.0,0.2402997240424155,5.0,0.7314116731286052,1.50328,10.0,10.0,4.7561,15.0,1.4430012255907059,7.0,5.495299573987726,1,False,False,4,1,4,4,1,3,3,2,2,3,After Noon,2.5444968223571776,-14.363623305796995,-16.636348512410443,1
5090,2014,0.241504,6.0,2.0,12.3704,14.0,0.1603833399713044,4.0,0.3852781765162943,0.786352,10.0,9.0,6.1212,17.0,0.6066068038344383,7.0,3.36299856007099,4,False,False,1,4,1,4,1,6,2,3,0,3,Night,2.496905352734029,-15.083320763899364,-17.166652361123035,1
5091,2014,2.25621,10.0,4.0,8.8636,13.0,1.4861640008166428,8.0,2.412707475014031,0.331502,10.0,3.0,9.5455,17.0,0.2813877444714308,8.0,1.0224939491599794,4,False,False,1,4,5,2,2,11,1,3,2,2,Night,2.533941295556723,-14.461527337286665,-18.307678224862904,2
5469,2014,1.27017,14.0,2.0,5.4,19.0,0.9005195181816816,10.0,3.9172858949750657,0.127161,7.0,1.0,9.0,10.0,0.0906256530433893,4.0,0.4127594716846943,0,False,False,2,0,5,0,7,4,2,0,4,0,Night,2.311132502183317,-14.428561122456342,-17.35713045919253,2
5470,2014,0.851431,10.0,8.0,4.92,12.0,0.5756381154060358,5.0,1.4930661059916015,0.710663,7.0,1.0,9.8571,19.0,0.3103140434250233,5.0,1.0061577931046488,2,False,True,1,2,5,2,2,7,2,2,4,2,Night,1.4325838927179566,-14.266657155561896,-17.533321644452236,2
5471,2014,0.419379,13.0,1.0,19.6111,8.0,0.2123514786362644,6.0,0.6017827736213802,1.17366,10.0,10.0,4.2963,19.0,0.39983761683106367,8.0,1.8374847918748853,2,True,False,0,2,4,1,6,1,3,4,4,0,Night,1.1965889826416958,-14.31249105469309,-17.374989140631786,0
5472,2014,2.67759,17.0,4.0,12.3333,14.0,1.0998618248850107,13.0,2.9197363797575235,1.28585,10.0,3.0,12.1364,14.0,1.1901330631226312,7.0,1.79528336506337,2,False,True,2,2,6,2,4,7,2,2,2,0,Night,1.717306048236787,-13.8235212802816,-17.588224948102972,2
5473,2014,2.04974,13.0,2.0,11.4286,7.0,1.7850630003958938,9.0,6.879959285259244,0.607468,8.0,4.0,12.6522,9.0,0.5607651080936198,7.0,1.162074379622936,1,False,False,2,1,7,3,7,8,0,1,3,3,Night,1.6689068058505654,-13.944436697535169,-17.444434753091805,2
4402,2014,2.24014,20.0,5.0,8.5714,15.0,2.0630048085004127,17.0,8.415465893223885,0.377616,10.0,3.0,16.5,17.0,0.3029360994696619,7.0,1.7882687374949455,4,False,False,4,4,5,4,2,0,8,1,3,4,Night,3.233894339576364,-13.999992631582826,-17.89472742382767,2
5092,2014,1.37146,14.0,1.0,11.7619,12.0,1.1557361111044888,9.0,0.7331391349434857,0.855113,8.0,6.0,4.4333,18.0,0.6256834436208012,6.0,2.0308070182800306,0,False,False,3,0,6,2,5,5,1,3,4,1,Night,4.181354443356397,-13.79999310000345,-17.79999110000445,2
5093,2014,0.945745,4.0,4.0,7.0278,20.0,0.5728946477174761,3.0,3.2672911882400473,1.36011,13.0,1.0,6.68,24.0,1.0099436175078156,7.0,3.434623379260303,2,False,False,4,2,2,6,3,7,0,3,1,4,Night,4.47526215799153,-13.380946009073329,-17.523801179142296,0
5474,2014,1.35871,23.0,12.0,5.4643,17.0,1.049519812688232,18.0,5.301769204437732,1.03398,8.0,1.0,22.7143,17.0,0.5471974946558475,6.0,3.082414999604225,3,False,False,0,3,4,4,4,0,9+,2,3,2,Noon,4.7395117901265635,-13.590902913225948,-17.95453729339214,1
4028,2014,0.639316,11.0,6.0,28.1538,9.0,0.4310587402433152,7.0,1.5314838439226144,0.28888,9.0,7.0,11.5833,10.0,0.234486160799861,7.0,0.656006881967187,4,False,False,1,4,4,3,3,7,1,3,2,2,Noon,7.029457074776294,-13.826080945182198,-17.913035689984483,2
4029,2014,0.48592,7.0,6.0,7.0714,14.0,0.4328196709975599,6.0,2.032049298286437,2.74317,17.0,4.0,12.12,11.0,1.4600690715014941,11.0,5.391462087631228,4,False,False,0,4,1,8,7,3,2,1,1,5,Noon,5.478334617242218,-13.999994166669097,-18.166659097225377,0
4715,2014,1.0088,14.0,7.0,11.2941,12.0,0.5207618139684195,9.0,1.8586584664881216,0.561787,11.0,7.0,10.12,14.0,0.47130806930363167,7.0,2.2250535897910586,1,False,False,0,1,2,6,4,2,2,3,2,5,After Noon,4.930056905001402,-14.039994384002247,-18.159992736002906,1
4030,2014,0.809743,9.0,4.0,11.0,14.0,0.8097430579364302,9.0,2.641648309305311,2.29649,11.029794712037702,13.0,7.5,6.0,1.809935294091702,8.173527295979538,6.07244474347681,1,False,False,3,1,3,6,5,10,2,9+,2,5,After Noon,4.6672696631401775,-13.730763949706173,-17.692300887576582,1
5475,2014,1.50793,7.0,3.0,11.963,19.0,0.6636463068425656,4.0,1.4685941450297832,2.14951,17.0,8.0,8.1818,12.0,1.5754131646826863,12.0,4.696609901264312,0,False,False,1,0,3,5,7,4,2,6,1,4,After Noon,5.585478420183064,-13.481476488342041,-17.25925286694338,2
4716,2014,1.30113,18.0,7.0,10.8696,11.0,0.3961915168911219,12.0,1.081584118306637,0.321709,9.0,1.0,19.0,13.0,0.32170872669666994,9.0,1.0895393099635833,2,False,False,1,2,4,3,4,5,4,2,4,3,After Noon,4.191935857757926,-13.428566632654775,-17.285708112247104,1
4403,2014,0.880993,11.0,8.0,8.32,17.0,0.8307805974036453,10.0,4.166700357571243,0.727137,9.0,6.0,11.8095,16.0,0.5897893421351915,6.0,1.365031657740473,3,False,False,2,3,1,3,6,2,5,2,1,3,After Noon,4.273769646510482,-13.517236718194235,-16.999994137933054,1
4404,2014,2.01129,7.0,5.0,11.8261,10.0,1.141297467052937,4.0,5.769247189164163,2.03815,20.0,4.824997960349188,6.8571,20.0,0.7661468526348472,14.0,2.161252740770579,3,False,False,2,3,4,4,0,10,0,4,1,4,After Noon,4.435366623476147,-13.433328855557049,-16.69999443333519,2
5094,2014,1.10836,9.0,5.0,21.4,12.0,0.9208917729556559,5.0,0.3215156942605974,3.12545,20.0,11.0,3.75,9.0,1.1938260998576884,13.0,6.107443556189541,2,False,False,0,2,0,8,3,10,2,6,0,7,Night,5.2607080683112155,-13.161286077004492,-16.41934954214531,0
4405,2014,0.922943,8.0,5.0,12.7895,15.0,0.7773310262709857,5.0,2.512973599135877,0.803464,10.0,4.0,6.6667,18.0,0.6833122149109837,8.0,0.3720669448375697,2,False,True,1,2,1,3,1,7,1,3,0,2,Night,3.926118348538876,-13.093745908204403,-16.218744931642206,1
4406,2014,1.09417,9.0,3.0,25.4167,10.0,0.6328852102160449,6.0,4.671746850013731,0.438551,12.0,9.0,9.2174,19.0,0.28124581463634923,9.0,1.0267368108034136,2,False,False,2,1,5,1,4,7,1,8,4,1,Night,3.0484008241444838,-13.060602102847847,-15.90908608815573,2
4407,2014,0.520545,11.0,3.0,12.28,10.0,0.4383119866251941,9.0,1.178588068112731,1.79022,15.0,6.0,9.7273,10.0,1.6303919777274132,12.0,5.130151920020577,1,False,False,3,1,5,5,7,5,1,2,4,4,Night,3.3100895956158647,-13.499996029412932,-15.823524757786835,0
4408,2014,1.08028,13.0,6.0,13.0833,22.0,0.9380364324897525,10.0,3.351911675184964,0.852461,10.0,6.0,5.1622,13.0,0.7954537607729429,9.0,1.9157108403742322,2,False,False,3,2,5,4,4,4,4,4,4,3,Night,3.057275842502714,-13.314281910205167,-15.999995428572733,1
4409,2014,1.09973,11.0,5.0,13.3889,9.0,0.31235426012426604,9.0,1.2158854017034177,1.31374,14.0,5.0,8.8696,10.0,1.263023752719164,13.0,5.143558479845523,1,False,True,1,1,2,2,6,10,3,3,2,3,Night,1.90277043543756,-13.249996319445465,-16.222217716050633,1
4410,2014,1.68654,15.0,5.0,12.087,10.0,1.2813452295959005,11.0,10.393054664134974,0.68925,14.0,6.0,15.9412,9.0,0.6892500221729274,14.0,2.4568479377776375,2,False,False,2,2,5,2,3,9,3,5,3,2,Night,2.0302740346640347,-13.081077545654717,-16.351346932068395,2
5095,2014,1.89944,10.0,4.0,9.25,16.0,0.6550154201686388,7.0,1.2610973455011851,2.23586,12.0,7.0,7.7333,18.0,2.1191452704370044,10.0,6.871103763580323,6,False,False,4,5+,5,2,2,4,1,3,3,0,Night,2.286848993226885,-12.921049231302833,-16.105258919668703,1
5096,2014,2.74099,13.0,7.0,9.2917,18.0,2.520972801372413,9.0,11.802301445975898,2.31574,19.0,8.0,6.7931,12.0,2.031359262764453,14.0,3.445767171680926,2,False,False,1,2,5,5,8,6,5,5,1,3,Night,2.86495205014944,-12.846150552269089,-16.025636916503352,2
5476,2014,1.60888,13.0,6.0,10.35,7.0,0.8166298717260361,7.0,4.542860252782704,0.384577,8.0,2.0,16.9667,14.0,0.26027865894138813,6.0,0.7787968181073666,1,False,False,0,1,8,2,4,7,4,4,3,2,Night,5.665850412845609,-13.024996743750814,-15.899996025000993,2
5037,2014,1.35652,15.0,4.0,5.8966,12.0,0.7814292665570972,13.0,0.9148839693516496,0.762738,5.0,5.0,14.6316,17.0,0.217735528945923,1.0,1.106202527880669,4,False,False,4,4,3,4,8,4,3,1,2,2,Night,6.244830612093208,-12.975606591315465,-15.999996097561926,1
4663,2014,1.98321,26.0,13.0,4.0667,14.0,1.0720824934542175,17.0,4.025735240429639,1.72618,8.0,4.0,7.0,20.0,1.257535850629211,5.0,6.522484391927716,2,False,False,4,2,9,5,6,4,7,1,8+,2,Night,5.406078921072183,-13.404758713152686,-15.976186672336505,1
5397,2014,1.78993,11.0,8.0,11.9444,13.0,1.6872711163014174,9.0,7.249253517016768,0.920354,16.0,7.0,13.3478,10.0,0.7817288246005777,13.0,2.50717819109559,1,False,False,1,1,3,9,6,7,5,1,1,8+,Night,5.489142669551073,-13.581392190373908,-16.162786938886757,2
5038,2014,1.03628,12.0,5.0,6.0,14.0,0.8549594357609759,8.0,3.1177863627672195,0.763656,11.0,1.0,8.3333,22.0,0.715221993625164,10.0,2.17301757261157,4,False,False,4,4,2,4,8,2,4,2,1,3,Night,4.438538239710033,-13.909087747934601,-16.363632644628943,1
3971,2014,2.07804,15.0,9.0,7.0811,11.0,1.6220463560894136,10.0,7.163696587085716,2.30834,15.0,4.824997960349188,5.0227,15.0,2.174368157982826,13.0,10.081946015357971,4,False,False,3,4,6,8,0,3,0,2,4,6,Noon,1.5386693710461263,-14.02221910617353,-16.46666300740822,1
4664,2014,1.15845,15.0,10.0,6.3077,17.0,0.4963462725281721,12.0,1.9563893787562854,1.63553,22.0,6.0,12.2,17.0,1.4319695672020316,8.173527295979538,4.31517207249999,0,False,True,1,0,6,5,4,7,7,7,3,4,After Noon,1.3394363099709155,-14.217388213611256,-16.5869529158798,1
4665,2014,1.22987,14.0,13.0,5.0606,16.0,0.8849387709051376,10.0,3.3358677104115477,0.310166,7.0,3.0,16.9615,18.0,0.3101656883955007,7.0,0.39555632695555687,2,False,False,1,2,8,0,2,4,3,2,5,0,After Noon,2.7503834042698148,-14.382975663196666,-16.38297523766484,2
4666,2014,1.71642,15.0,9.0,13.1176,10.0,1.5947068631649004,13.0,8.379695773124698,0.261915,4.0,1.0,18.6957,14.0,0.26191546767950047,4.0,0.5934676080942157,4,False,False,1,4,6,3,3,5,3,1,3,2,After Noon,3.599336226657033,-14.187497044271447,-16.437496575521546,2
4667,2014,1.71631,17.0,3.0,4.2439,21.0,0.41100195050239513,8.0,1.4579660892486563,2.36643,7.0,6.0,7.9545,20.0,1.761483058333397,4.0,9.315178692340854,3,False,False,3,3,3,6,4,1,8,0,1,3,After Noon,4.116664430126549,-14.367344006664487,-16.469384394003185,0
4668,2014,0.327136,8.0,7.0,13.4,13.0,0.300967210903764,7.0,1.2825883384794006,0.386458,4.0,5.0,6.9697,18.0,0.361796274781227,3.0,3.287496842443943,2,False,False,0,2,4,1,5,1,1,0,4,1,After Noon,4.543395652249456,-14.539997092000581,-16.379996724000655,1
3972,2014,3.56581,13.48485575001998,6.142375331245483,12.2857,12.0,0.9985788151419758,16.0,10.371527088806031,1.02153,12.0,2.0,14.8235,11.0,0.9289896748960018,10.0,5.032563764601946,3,False,False,0,3,9,2,7,4,9+,2,5,1,After Noon,4.799620060995221,-14.45097755863185,-16.23529093425668,2
3973,2014,0.780534,16.0,5.0,12.7333,12.0,0.7000895906239754,13.0,1.275959134101867,1.2493,11.0,4.0,7.5,10.0,0.3870015572756534,8.0,1.6370665431022644,3,False,False,2,3,3,3,5,5,3,4,3,3,After Noon,3.6393090968951585,-14.384612618343727,-16.307689171598234,1
3974,2014,2.11739,10.0,4.0,11.8,15.0,1.3220008295029402,8.0,4.810183631256229,1.15026,9.0,1.0,20.5556,7.0,0.6464587152004242,6.0,2.107506748288871,2,False,False,0,2,7,4,5,5,0,2,3,4,After Noon,2.66737647857517,-14.396223698825716,-16.358487479530663,2
3975,2014,1.64782,27.0,8.0,6.7826,8.0,0.8324283752590417,20.0,3.2309213131666183,0.598313,8.0,6.0,12.2105,15.0,0.5985140400007374,8.0,2.8255114816129216,0,False,False,3,0,6,1,12+,3,9+,2,6,0,After Noon,2.3428660502657292,-14.388886224280329,-16.79629318587163,0
3976,2014,0.338966,7.0,7.0,8.0,10.0,0.3389660883694883,7.0,1.3812193591147663,2.03694,16.0,6.0,5.9375,13.0,0.893229661509395,13.0,5.405093513429164,1,False,False,5+,1,1,6,5,5,3,6,0,4,After Noon,1.6196210276335479,-14.509088271074859,-16.927269649587334,1
3977,2014,0.602059,13.0,6.0,9.3824,12.0,0.3455509543418885,8.0,1.4030985776334999,0.807492,12.0,4.0,19.1538,8.0,0.3823047243058681,10.0,2.4568981230258933,3,False,False,2,3,3,5,9,1,7,1,3,3,After Noon,1.1183722063899044,-14.64285452806169,-16.85713984693931,0
5039,2014,2.1772,14.0,14.0,8.4516,12.0,2.136422714218493,13.0,10.282034814357756,0.0979707,3.0,3.0,11.3529,11.0,0.09797069523483509,3.0,0.32826493866741646,1,False,False,1,1,8,2,5,1,1,0,6,2,After Noon,1.4622129796072847,-14.508769384426422,-17.03508473068689,2
5398,2014,0.28586,9.0,2.0,25.5,11.0,0.2407758031040435,8.0,1.1702354624867437,1.49453,14.0,9.0,7.9333,5.0,1.1928304731845858,7.0,3.5321732051670534,1,False,False,1,1,2,8,1,2,3,3,2,7,After Noon,1.432240731455386,-14.534480252675818,-17.17241083234296,1
4361,2014,0.593046,16.0,7.0,11.9375,4.0,0.4522533444687723,13.0,1.116070221178234,1.37321,8.0,7.0,8.7586,10.0,1.1993470173329135,7.0,6.193517236039034,1,False,False,0,1,4,3,7,0,5,4,4,2,After Noon,1.3825342373922467,-14.677963613904472,-17.10169201666237,0
5040,2014,0.819725,18.0,7.0,9.8462,10.0,0.7907560113817448,16.0,2.522516567260027,0.358265,10.0,1.0,8.9259,15.0,0.3041553031653166,9.0,1.0643102414906023,2,False,False,1,2,7,0,12+,1,2,6,7,0,After Noon,1.5828834310173987,-14.783330869444855,-17.099997150000473,1
3978,2014,0.728097,18.0,5.0,6.5,9.0,0.5866638775914913,14.0,2.1565155461430563,0.701676,5.0,1.0,54.0,10.0,0.5221156477928159,3.0,0.0,1,False,False,2,1,1,1,7,6,7,1,1,0,After Noon,1.7674772735685107,-14.868850021499997,-17.032784092986212,0
4669,2014,3.37955,23.0,13.0,12.0714,15.0,0.9985788151419758,18.0,13.015360005199904,1.81788,10.0,8.0,12.9091,13.0,0.7128216139972212,6.0,4.4236372243613,3,False,False,2,3,9,6,8,2,9+,2,5,5,After Noon,1.4188311517238614,-15.064513699271982,-17.016126287721566,2
5041,2014,1.58778,21.0,5.0,4.8571,12.0,0.6965194325894112,19.0,2.745595614425838,1.11054,9.0,0.0,22.6154,12.0,1.1105372831225395,9.0,1.5657779797911646,7,False,False,4,5+,4,2,4,4,4,5,3,0,Night,1.9295896157622334,-15.047616659108465,-17.111108395062157,0
5399,2014,1.40877,12.0,8.0,9.7222,8.0,0.9014266822487115,8.0,3.098615854978562,0.54212,5.0,1.0,26.7273,13.0,0.4143900237977502,2.0,2.5193577967584124,1,False,False,0,2,3,1,6,2,1,1,3,1,Night,1.8829175122082233,-15.156247631836306,-17.046872336426198,2
5400,2014,0.295284,6.0,3.0,13.8636,14.0,0.295283944346011,6.0,1.3203204646706583,1.54377,15.0,5.0,5.2857,14.0,1.4896864667534826,13.0,2.4188011866062893,0,False,False,0,0,3,1,3,5,1,3,1,1,Night,1.6625969249755144,-15.19999766153882,-17.092305062722296,2
5401,2014,1.48717,12.0,4.0,8.8125,11.0,1.3352607786655428,7.0,1.728221844881773,0.37765,13.0,4.0,7.2143,16.0,0.3509945692494512,11.0,1.106259364634753,2,False,False,1,2,1,4,3,3,3,6,1,4,Night,1.7609355229884378,-15.242421932966373,-17.090906501377802,2
5402,2014,0.787783,10.0,2.0,7.5455,11.0,0.4213486006483438,6.0,1.5116172041743994,0.509534,13.0,1.0,6.5526,20.0,0.3858168944716459,6.0,1.1404255591332901,2,False,False,1,2,2,2,8,3,3,2,1,2,Night,1.570119055733084,-15.268654437514263,-17.02984820450027,2
5403,2014,0.689205,9.0,3.0,9.2941,12.0,0.2901221141219143,7.0,1.180083816871046,0.302581,7.0,3.0,11.2308,9.0,0.2425748994573952,5.0,0.9205438503995541,2,False,False,1,2,4,2,8,2,0,1,3,1,Night,1.0370918132364744,-15.294115397924205,-16.970585739619743,1
4362,2014,1.10828,18.0,18.0,13.9444,13.0,0.9727258253842601,16.0,4.289860416203737,0.201525,9.0,1.0,13.7143,14.0,0.2015246413648128,9.0,0.4604487456381322,1,False,False,0,1,7,1,4,6,5,9+,5,1,Night,1.0698249118402594,-15.3768093656798,-17.02898303927782,2
5042,2014,2.85395,13.0,1.0,7.5385,13.0,1.4075421728193755,8.0,8.873216059058896,1.30012,19.0,6.0,13.375,15.0,0.7053242335095999,14.0,1.9817581232637156,5,False,False,1,5+,6,5,5,8,2,6,4,4,Night,2.455774264596401,-15.285712102041128,-16.89999758571463,1
5043,2014,1.42044,14.0,9.0,2.5667,11.0,0.41188861802220345,8.0,2.040866177529096,0.570631,11.0,0.0,6.1163,23.0,0.36387717723846463,5.0,0.9848255515098578,2,False,False,2,2,4,5,6,5,1,2,2,2,Noon,2.1676744585856786,-15.30985699861169,-16.830983544931893,0
4363,2014,0.421195,8.0,3.0,10.7143,18.0,0.1217664275318384,4.0,0.536365669220686,0.389513,8.0,3.0,10.35,17.0,0.3400506675243377,7.0,0.8740516006946567,4,False,False,3,4,4,0,3,5,1,1,2,0,Noon,3.34086502101272,-15.23610899498486,-16.94444209104971,2
5404,2014,1.46293,13.0,2.0,6.7308,18.0,1.4629330411553383,13.0,3.991266312077637,0.987708,11.0,2.0,13.9048,21.0,0.2315002996474509,8.0,2.3281066343188277,1,False,False,2,1,6,3,5,5,2,0,4,3,Noon,4.769406496547161,-15.164381484331303,-16.917805901670423,2
4364,2014,1.55271,17.0,7.0,5.1739,12.597073719752391,1.3486223481595516,13.0,7.8047632873058275,0.154651,7.0,0.0,23.0833,10.0,0.10510167013853791,5.0,0.3572736382484437,1,False,False,3,1,6,1,7,1,5,2,3,1,After Noon,5.9665188793092945,-15.121619578159516,-16.878376097516743,2
4365,2014,2.2055,13.48485575001998,13.0,3.8929,14.0,1.1558380266651516,13.0,3.7227006666362294,0.667533,7.0,6.0,13.68,12.0,0.615077953785658,5.0,2.715195160359144,2,False,False,2,2,9,1,12+,2,9+,2,8+,0,After Noon,5.155483735166489,-15.133331315555823,-16.75999776533363,0
4366,2014,2.09923,22.0,8.0,5.4074,13.0,1.5328795006498683,14.0,4.522039551287888,0.230085,6.0,2.0,14.0,18.0,0.2142128683626652,5.0,0.7688202019780881,3,False,True,1,3,6,1,12+,3,6,1,6,1,After Noon,5.788939005695282,-15.197366421399154,-16.74999779605292,1
4367,2014,3.00775,19.0,18.0,5.6,14.0,2.1300015915185213,15.0,4.973181925714014,0.616984,7.0,3.0,12.0,21.0,0.586706459522247,6.0,2.011365730315445,4,False,False,4,4,9,3,7,7,4,2,7,1,After Noon,4.523761140741409,-15.10389414235141,-16.79220561140187,0
4368,2014,1.4381606323040954,22.0,6.0,4.6857,16.0,1.7847997490316618,16.0,10.775413177907453,0.483421,13.0,4.0,9.9706,12.0,0.29331158520653866,8.0,1.7553813401609655,1,False,True,0,1,11+,2,6,1,5,2,4,2,After Noon,3.099091472290456,-15.192305744576187,-16.94871577580567,2
4670,2014,0.845902,14.0,4.0,6.087,14.0,0.5818725042045116,10.0,2.216527820564806,1.00028,17.0,3.0,6.1212,21.0,0.761056140065193,12.0,2.4445965066552158,4,False,False,3,4,5,7,5,6,8,4,5,5,After Noon,2.3132055634632707,-15.265820852427739,-16.924048490626774,0
3979,2014,2.20911,18.0,9.0,8.7692,11.0,1.805204558186233,16.0,11.912820607423788,0.563524,9.0,4.0,45.5,8.0,0.4665332837030294,8.0,1.6548243062570696,0,False,False,1,0,9,2,3,1,2,4,5,1,After Noon,1.9593403160572056,-15.237498095312738,-16.887497889062765,2
5044,2014,1.86199,11.0,7.0,7.7826,15.0,1.7902387492358678,10.0,6.844205617904669,1.09215,8.0,5.0,10.9259,13.0,0.30664066597819284,5.0,0.7315526939928524,1,False,False,1,1,6,3,7,8,5,5,3,2,After Noon,1.9800597548484808,-15.2839487303767,-16.86419544886476,2
5405,2014,1.68757,11.0,6.0,11.7083,14.0,0.9029921516776089,9.0,1.7749780640006065,0.289488,7.0,9.0,5.5833,10.0,0.2298275716602807,5.0,1.2318775001913305,2,False,False,0,2,6,2,2,4,2,2,3,1,After Noon,1.9652742918580777,-15.207315218620094,-16.90243696311744,2
4671,2014,2.22631,11.0,9.0,5.0811,18.0,2.134069118648767,9.0,10.908476430922754,0.976735,11.0,9.0,6.2286,16.0,0.9068214613944298,8.0,3.240998024120927,3,False,False,3,3,4,0,4,2,2,2,2,0,After Noon,2.196185471862555,-15.168672871244231,-16.855419655973535,2
5045,2014,2.03978,12.0,3.0,7.3846,10.0,0.5051849335432057,7.0,1.768585082143545,0.30148,7.0,0.0,15.3529,25.0,0.161704992875457,3.0,0.127660708501935,6,False,False,2,5+,4,1,8,5,5,3,2,1,Night,2.849753135442734,-15.071426777211098,-16.83333132936532,2
4369,2014,1.43019,11.0,8.0,11.5385,12.597073719752391,1.2710911333560944,9.0,1.7921378351747992,3.77794,12.0,2.0,14.5882,12.0,1.6227332912385457,8.0,9.529603518545638,1,True,True,3,1,3,8,5,4,6,1,0,3,Night,3.0125971592962744,-15.082351166782216,-16.999998000000236,0
5046,2014,0.421198,9.0,3.0,8.3,12.0,0.4211978092789651,9.0,0.8086269758641726,0.634854,14.0,7.0,9.0526,13.0,0.5779979638755316,12.0,2.377273485064506,2,False,False,3,2,3,3,9,5,1,5,3,7,Night,2.441111652180552,-15.058137783937466,-16.999998023256044,1
5406,2014,0.912171,11.0,2.0,10.0,13.0,0.8676028791815036,9.0,4.30017052590847,1.12115,6.0,2.0,8.1739,11.0,1.0914243105798958,5.0,5.531876862049101,0,False,False,1,0,1,3,5,3,5,1,0,1,Night,3.1040763437747954,-15.045975282071806,-16.96551529132008,0
4370,2014,2.10454,14.0,1.0,10.1667,9.0,1.040137545205653,13.0,3.177716890349985,1.38681,18.0,5.0,8.8214,12.0,0.5864149704575544,14.0,3.705124078318479,2,False,False,4,2,5,4,10,5,5,3,4,3,Night,3.177619839832186,-15.238634631973337,-17.136361689049807,2
